image,correct_response,condition,trial_id,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,Practice_InstrStart_globalClock,Practice_InstrStart_coreTime,Practice_InstrStart_time,PracticeStartRT,stimulus_onset_blockClock,stimulus_onset_coreTime,stimulus_onset_time,ITI_onset_trialClock,ITI_onset_blockClock,ITI_onset_coreTime,ITI_onset_time,stimulus,stage,participant,session,trial_num,correct_response0,response,correct,RT,FixationOnTime,Test_InstrStart_globalClock,Test_InstrStart_blockClock,Test_InstrStart_coreTime,Test_InstrStart_time,TestStartRT,TestBlock_InstrStart_globalClock,TestBlock_InstrStart_blockClock,TestBlock_InstrStart_coreTime,TestBlock_InstrStart_time,TestBlockStartRT,current_block,participant,session,doPractice,date,expName,psychopyVersion,coreTime,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,9.9163679999765,42.86311460006982,2025-02-26_18:55:32.710031,0.8619337000418454,10.778298599878326,43.72502900008112,2025-02-26_18:55:33.571606,images/rrrrr.png,test,103462,001,2,right,right,True,0.8594929999671876,1.780309356211543,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,13.066823499975726,46.01355989999138,2025-02-26_18:55:35.860549,0.8547217999584973,13.921548899961635,46.868277800036594,2025-02-26_18:55:36.714681,images/rrlrr.png,test,103462,001,3,left,right,False,0.8527850999962538,1.6323408123868646,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,16.06924430001527,49.01598759996705,2025-02-26_18:55:38.862899,0.9328614000696689,17.00210569985211,49.94883380015381,2025-02-26_18:55:39.795777,images/rrlrr.png,test,103462,001,4,left,left,True,0.930445000063628,1.6045816434486295,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,19.114927399903536,52.061660000123084,2025-02-26_18:55:41.908213,1.551703399978578,20.66663459991105,53.61336320010014,2025-02-26_18:55:43.460394,images/lllll.png,test,103462,001,5,left,left,True,1.5489850000012666,1.9832221208176366,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,23.1620699998457,56.10882239998318,2025-02-26_18:55:45.955646,2.0028490000404418,25.164915199857205,58.1116433001589,2025-02-26_18:55:47.958642,images/llrll.png,test,103462,001,6,right,None,False,None,1.649545286839984,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,27.323391699930653,60.27013300010003,2025-02-26_18:55:50.116404,2.002508900128305,29.32590419985354,62.27263400005177,2025-02-26_18:55:52.119567,images/llrll.png,test,103462,001,7,right,None,False,None,1.7332774796606434,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,31.569377499865368,64.51612720009871,2025-02-26_18:55:54.362636,0.9928651000373065,32.562236399855465,65.50896430015564,2025-02-26_18:55:55.355896,images/llrll.png,test,103462,001,8,right,right,True,0.9905189999844879,2.0752656057891006,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,35.14747959980741,68.09422029997222,2025-02-26_18:55:57.940612,2.0023451999295503,37.14982379996218,70.09655210003257,2025-02-26_18:55:59.943488,images/rrlrr.png,test,103462,001,9,left,None,False,None,2.4452769483034857,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,40.1032852998469,73.05003160005435,2025-02-26_18:56:02.897082,0.9069018999580294,41.010184299899265,73.95691359997727,2025-02-26_18:56:03.803501,images/llrll.png,test,103462,001,10,right,left,False,0.9045336998533458,2.444108638057676,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,43.96309729991481,76.90984009997919,2025-02-26_18:56:06.756885,2.0027449000626802,45.965843399986625,78.91257270006463,2025-02-26_18:56:08.759504,images/lllll.png,test,103462,001,11,left,None,False,None,2.343120101239322,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,48.820122099947184,81.76686840015464,2025-02-26_18:56:11.613749,1.9820713000372052,50.8021896998398,83.7489175000228,2025-02-26_18:56:13.595505,images/llrll.png,test,103462,001,12,right,right,True,1.9795866999775171,2.0199164860059593,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,53.33236749982461,86.27911130012944,2025-02-26_18:56:16.125955,1.326135199982673,54.65849950001575,87.60522720008157,2025-02-26_18:56:17.452154,images/lllll.png,test,103462,001,13,left,left,True,1.3236209999304265,2.0942445315425964,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,57.25869569997303,90.20542809995823,2025-02-26_18:56:20.051844,2.0023892000317574,59.261088699800894,92.20781729998998,2025-02-26_18:56:22.054378,images/llrll.png,test,103462,001,14,right,None,False,None,1.9786528376393928,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,61.74754919996485,94.694288500119,2025-02-26_18:56:24.541070,2.0022940998896956,63.74984769988805,96.69657690008171,2025-02-26_18:56:26.543700,images/rrrrr.png,test,103462,001,15,right,None,False,None,2.3517043339362584,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,66.61317699984647,99.55992170004174,2025-02-26_18:56:29.406838,2.0027894999366254,68.61596570000984,101.56269890000112,2025-02-26_18:56:31.409600,images/rrrrr.png,test,103462,001,16,right,None,False,None,1.6266264177278997,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,70.75458479998633,103.70133540011011,2025-02-26_18:56:33.548194,0.6639984000939876,71.41857839981094,104.36530670011416,2025-02-26_18:56:34.212376,images/lllll.png,test,103462,001,17,left,right,False,0.6613515000790358,2.033163352630304,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,73.96153129986487,106.90827469993383,2025-02-26_18:56:36.754730,2.0024975000414997,75.96402699989267,108.91075540008023,2025-02-26_18:56:38.757257,images/llrll.png,test,103462,001,18,right,None,False,None,2.3586443625433335,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,78.83523869980127,111.78198259999044,2025-02-26_18:56:41.628831,1.935000800061971,80.7702382998541,113.71696680015884,2025-02-26_18:56:43.563871,images/llrll.png,test,103462,001,19,right,right,True,1.9326138000469655,2.298492369973177,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
,,,,0,-1,-1,0,,,,,,,,,,,,,,,,103462,001,,,,,,,,,,,,107.58176640002057,2.5899847969412804e-05,116.53638159995899,2025-02-26_18:56:46.383011,2.7622970999218524,2,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,2.7683716998435557,119.30472559994087,2025-02-26_18:56:49.151576,2.002026400063187,4.770402199821547,121.30675290012732,2025-02-26_18:56:51.153769,images/rrrrr.png,test,103462,001,0,right,None,False,None,2.3063231755766687,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,7.591761199990287,124.1281292999629,2025-02-26_18:56:53.975052,2.0026148001197726,9.594373899977654,126.13072509993799,2025-02-26_18:56:55.977011,images/rrlrr.png,test,103462,001,1,left,None,False,None,1.9866807986746973,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,12.088041699957103,128.62440380011685,2025-02-26_18:56:58.471375,1.3568001000676304,13.444843399804085,129.9811984000262,2025-02-26_18:56:59.827589,images/llrll.png,test,103462,001,2,right,left,False,1.354300000006333,1.780309356211543,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,15.734764199936762,132.27113010012545,2025-02-26_18:57:02.118111,0.46951179997995496,16.204273300012574,132.74062340008095,2025-02-26_18:57:02.587110,images/rrlrr.png,test,103462,001,3,left,right,False,0.4673760998994112,1.6323408123868646,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,18.34323009988293,134.87958519998938,2025-02-26_18:57:04.726646,2.0027014000806957,20.345936599886045,136.8822874999605,2025-02-26_18:57:06.729168,images/lllll.png,test,103462,001,4,left,None,False,None,1.6045816434486295,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,22.45999010000378,138.99635230004787,2025-02-26_18:57:08.842651,2.0022275000810623,24.46221819985658,140.99856940004975,2025-02-26_18:57:10.844948,images/rrlrr.png,test,103462,001,5,left,None,False,None,1.9832221208176366,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,26.95451429998502,143.49087020009756,2025-02-26_18:57:13.337270,2.0027277001645416,28.957245799945667,145.49359640013427,2025-02-26_18:57:15.340404,images/rrrrr.png,test,103462,001,6,right,None,False,None,1.649545286839984,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,31.119422999909148,147.65579220000654,2025-02-26_18:57:17.502673,2.003013900015503,33.122433099895716,149.65878430008888,2025-02-26_18:57:19.505585,images/lllll.png,test,103462,001,7,left,None,False,None,1.7332774796606434,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,35.37000379990786,151.90637119999155,2025-02-26_18:57:21.753282,2.002602400025353,37.372607899829745,153.90896120015532,2025-02-26_18:57:23.755789,images/rrrrr.png,test,103462,001,8,right,None,False,None,2.0752656057891006,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,39.95759080001153,156.4939479001332,2025-02-26_18:57:26.340824,2.002442100085318,41.96004049992189,158.4963926000055,2025-02-26_18:57:28.342950,images/lllll.png,test,103462,001,9,left,None,False,None,2.4452769483034857,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,44.91409550001845,161.45045340014622,2025-02-26_18:57:31.296732,2.0022739998530596,46.916370999999344,163.45272179995663,2025-02-26_18:57:33.299896,images/lllll.png,test,103462,001,10,left,None,False,None,2.444108638057676,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,49.87038899981417,166.40675720013678,2025-02-26_18:57:36.253682,2.002678800141439,51.87306749983691,168.40941930003464,2025-02-26_18:57:38.256198,images/rrrrr.png,test,103462,001,11,right,None,False,None,2.343120101239322,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,54.7232253998518,171.25958060007542,2025-02-26_18:57:41.105674,2.002575500169769,56.725809999974445,173.2621621999424,2025-02-26_18:57:43.108455,images/llrll.png,test,103462,001,12,right,None,False,None,2.0199164860059593,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,59.255260499892756,175.79162840009667,2025-02-26_18:57:45.638024,2.0025259000249207,61.25778370001353,177.7941354000941,2025-02-26_18:57:47.641085,images/rrrrr.png,test,103462,001,13,right,None,False,None,2.0942445315425964,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,63.86105979979038,180.3974179001525,2025-02-26_18:57:50.244102,1.3033274000044912,65.16439139982685,181.7007427001372,2025-02-26_18:57:51.547887,images/llrll.png,test,103462,001,14,right,right,True,1.3012104998342693,1.9786528376393928,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/lllll.png,"['left', '1', 'num_1']",congruent,stim,0,-1,-1,0,,,,,,,67.65509649994783,184.19146659993567,2025-02-26_18:57:54.038337,2.002181699965149,69.65727369999513,186.19362449995242,2025-02-26_18:57:56.040638,images/lllll.png,test,103462,001,15,left,None,False,None,2.3517043339362584,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrlrr.png,"['left', '1', 'num_1']",incongruent,stim,0,-1,-1,0,,,,,,,72.5184543998912,189.05482079996727,2025-02-26_18:57:58.901273,0.6143103002104908,73.13276309985667,189.66911330004223,2025-02-26_18:57:59.516050,images/rrlrr.png,test,103462,001,16,left,right,False,0.6119425999931991,1.6266264177278997,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,75.26757099991664,191.80393710010685,2025-02-26_18:58:01.650901,0.600871599977836,75.86844069999643,192.40479109995067,2025-02-26_18:58:02.251751,images/rrrrr.png,test,103462,001,17,right,left,False,0.5986999999731779,2.033163352630304,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/llrll.png,"['right', '2', 'num_2']",incongruent,stim,0,-1,-1,0,,,,,,,78.40897009987384,194.94532599998638,2025-02-26_18:58:04.792104,2.0024899998679757,80.41146530001424,196.94781660009176,2025-02-26_18:58:06.794541,images/llrll.png,test,103462,001,18,right,None,False,None,2.3586443625433335,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
images/rrrrr.png,"['right', '2', 'num_2']",congruent,stim,0,-1,-1,0,,,,,,,83.28288329998031,199.8192525000777,2025-02-26_18:58:09.666002,2.0026539999525994,85.28553329990245,201.8218843000941,2025-02-26_18:58:11.669029,images/rrrrr.png,test,103462,001,19,right,None,False,None,2.298492369973177,,,,,,,,,,,,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
,,,,0,-1,-1,0,,,,,,,,,,,,,,,,103462,001,,,,,,,,,,,,195.68186350003816,1.550000160932541e-05,204.6364688000176,2025-02-26_18:58:14.483510,2.2862794999964535,3,103462,001,True,2025-02-26_185453.922782,KidFlanker,2022.2.5,1969-12-31_160004.075873,
,,,,,,,,,,,,,,2.2923311998602003,206.9287874000147,2025-02-26_18:58:16.775832,1.8117868998087943,4.104122699936852,208.7405749000609,2025-02-26_18:58:18.587577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
